filename,tier,lang,chapter_idx,chapter_title,chapter_words,has_chapter_structure
acquired_language_disorders_spanish_edition_evelyn_r_klein.txt,B,es,238,312,546,True
acquired_language_disorders_spanish_edition_evelyn_r_klein.txt,B,es,239,313,460,True
acquired_language_disorders_spanish_edition_evelyn_r_klein.txt,B,es,240,58,322,True
acquired_language_disorders_spanish_edition_evelyn_r_klein.txt,B,es,241,36,208,True
acquired_language_disorders_spanish_edition_evelyn_r_klein.txt,B,es,242,Chapter 10,255,True
alain_fournier_meaulnes_13368.txt,S,en,0,I,3049,True
alain_fournier_meaulnes_13368.txt,S,en,1,II,3522,True
alain_fournier_meaulnes_13368.txt,S,en,2,III,4446,True
alain_fournier_meaulnes_13368.txt,S,en,3,IV,2554,True
alain_fournier_meaulnes_13368.txt,S,en,4,part i,2380,True
alain_fournier_meaulnes_13368.txt,S,en,5,V,6457,True
alain_fournier_meaulnes_13368.txt,S,en,6,VI,4164,True
alain_fournier_meaulnes_13368.txt,S,en,7,VII,2525,True
alain_fournier_meaulnes_13368.txt,S,en,8,VIII,5575,True
alain_fournier_meaulnes_13368.txt,S,en,9,IX,4455,True
alain_fournier_meaulnes_13368.txt,S,en,10,X,2652,True
alain_fournier_meaulnes_13368.txt,S,en,11,XI,5390,True
alain_fournier_meaulnes_13368.txt,S,en,12,XII,3286,True
alain_fournier_meaulnes_13368.txt,S,en,13,XIII,2191,True
alain_fournier_meaulnes_13368.txt,S,en,14,part i,3102,True
alain_fournier_meaulnes_13368.txt,S,en,15,XIV,3076,True
alain_fournier_meaulnes_13368.txt,S,en,16,XV,1402,True
alain_fournier_meaulnes_13368.txt,S,en,17,part i,5431,True
alain_fournier_meaulnes_13368.txt,S,en,18,XVI,3601,True
alain_fournier_meaulnes_13368.txt,S,en,19,XVII,3440,True
alain_fournier_meaulnes_13368.txt,S,en,20,XVIII,2929,True
alain_fournier_meaulnes_13368.txt,S,en,21,XIX,1200,True
alarcon_sombrero_14869.txt,A,es,0,FULL_TEXT,8408,False
alguien_mejor_que_tu_spanish_edition_isabella_marin.txt,C,es,0,mi,8075,True
alguien_mejor_que_tu_spanish_edition_isabella_marin.txt,C,es,1,mi,43857,True
alguien_mejor_que_tu_spanish_edition_isabella_marin.txt,C,es,2,Tercera ci,19773,True
alguien_mejor_que_tu_spanish_edition_isabella_marin.txt,C,es,3,2,7135,True
americanah_chimamanda_ngozi_adichie.txt,A,en,0,CHAPTER 1,6058,True
americanah_chimamanda_ngozi_adichie.txt,A,en,1,CHAPTER 2,7046,True
americanah_chimamanda_ngozi_adichie.txt,A,en,2,CHAPTER 3,6050,True
americanah_chimamanda_ngozi_adichie.txt,A,en,3,CHAPTER 4,3295,True
americanah_chimamanda_ngozi_adichie.txt,A,en,4,CHAPTER 5,3453,True
americanah_chimamanda_ngozi_adichie.txt,A,en,5,CHAPTER 6,5426,True
americanah_chimamanda_ngozi_adichie.txt,A,en,6,CHAPTER 7,3633,True
americanah_chimamanda_ngozi_adichie.txt,A,en,7,CHAPTER 8,1242,True
americanah_chimamanda_ngozi_adichie.txt,A,en,8,CHAPTER 9,3075,True
americanah_chimamanda_ngozi_adichie.txt,A,en,9,CHAPTER 10,1249,True
americanah_chimamanda_ngozi_adichie.txt,A,en,10,CHAPTER 11,2186,True
americanah_chimamanda_ngozi_adichie.txt,A,en,11,CHAPTER 12,2968,True
americanah_chimamanda_ngozi_adichie.txt,A,en,12,CHAPTER 13,1013,True
americanah_chimamanda_ngozi_adichie.txt,A,en,13,CHAPTER 14,3767,True
americanah_chimamanda_ngozi_adichie.txt,A,en,14,CHAPTER 15,6082,True
americanah_chimamanda_ngozi_adichie.txt,A,en,15,CHAPTER 16,5076,True
americanah_chimamanda_ngozi_adichie.txt,A,en,16,CHAPTER 17,4699,True
americanah_chimamanda_ngozi_adichie.txt,A,en,17,CHAPTER 18,4202,True
americanah_chimamanda_ngozi_adichie.txt,A,en,18,CHAPTER 19,3004,True
americanah_chimamanda_ngozi_adichie.txt,A,en,19,CHAPTER 20,3239,True
americanah_chimamanda_ngozi_adichie.txt,A,en,20,CHAPTER 21,2608,True
americanah_chimamanda_ngozi_adichie.txt,A,en,21,CHAPTER 22,838,True
americanah_chimamanda_ngozi_adichie.txt,A,en,22,CHAPTER 23,3344,True
americanah_chimamanda_ngozi_adichie.txt,A,en,23,CHAPTER 24,3889,True
americanah_chimamanda_ngozi_adichie.txt,A,en,24,CHAPTER 25,1805,True
americanah_chimamanda_ngozi_adichie.txt,A,en,25,CHAPTER 26,1794,True
americanah_chimamanda_ngozi_adichie.txt,A,en,26,CHAPTER 27,1348,True
americanah_chimamanda_ngozi_adichie.txt,A,en,27,CHAPTER 28,838,True
americanah_chimamanda_ngozi_adichie.txt,A,en,28,CHAPTER 29,5092,True
americanah_chimamanda_ngozi_adichie.txt,A,en,29,CHAPTER 30,2928,True
americanah_chimamanda_ngozi_adichie.txt,A,en,30,CHAPTER 31,4492,True
americanah_chimamanda_ngozi_adichie.txt,A,en,31,CHAPTER 32,1310,True
americanah_chimamanda_ngozi_adichie.txt,A,en,32,CHAPTER 33,1597,True
americanah_chimamanda_ngozi_adichie.txt,A,en,33,CHAPTER 34,2833,True
americanah_chimamanda_ngozi_adichie.txt,A,en,34,CHAPTER 35,2142,True
americanah_chimamanda_ngozi_adichie.txt,A,en,35,CHAPTER 36,3741,True
americanah_chimamanda_ngozi_adichie.txt,A,en,36,CHAPTER 37,2326,True
americanah_chimamanda_ngozi_adichie.txt,A,en,37,CHAPTER 38,3478,True
americanah_chimamanda_ngozi_adichie.txt,A,en,38,CHAPTER 39,1189,True
americanah_chimamanda_ngozi_adichie.txt,A,en,39,CHAPTER 40,3792,True
americanah_chimamanda_ngozi_adichie.txt,A,en,40,CHAPTER 41,1205,True
americanah_chimamanda_ngozi_adichie.txt,A,en,41,CHAPTER 42,2613,True
americanah_chimamanda_ngozi_adichie.txt,A,en,42,CHAPTER 43,1026,True
americanah_chimamanda_ngozi_adichie.txt,A,en,43,CHAPTER 44,2201,True
americanah_chimamanda_ngozi_adichie.txt,A,en,44,CHAPTER 45,2090,True
americanah_chimamanda_ngozi_adichie.txt,A,en,45,CHAPTER 46,1212,True
americanah_chimamanda_ngozi_adichie.txt,A,en,46,CHAPTER 47,2002,True
americanah_chimamanda_ngozi_adichie.txt,A,en,47,CHAPTER 48,1399,True
americanah_chimamanda_ngozi_adichie.txt,A,en,48,CHAPTER 49,1150,True
americanah_chimamanda_ngozi_adichie.txt,A,en,49,I,2059,True
americanah_chimamanda_ngozi_adichie.txt,A,en,50,CHAPTER 50,2172,True
americanah_chimamanda_ngozi_adichie.txt,A,en,51,CHAPTER 51,5344,True
americanah_chimamanda_ngozi_adichie.txt,A,en,52,CHAPTER 52,2573,True
americanah_chimamanda_ngozi_adichie.txt,A,en,53,CHAPTER 53,1697,True
americanah_chimamanda_ngozi_adichie.txt,A,en,54,CHAPTER 54,7663,True
americanah_chimamanda_ngozi_adichie.txt,A,en,55,CHAPTER 55,2160,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,0,1,1087,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,1,2,491,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,2,4,955,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,3,5,1032,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,4,"part
d",477,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,5,7,350,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,6,"part
d",826,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,7,13,386,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,8,"16
.",545,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,9,"17
.",612,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,10,18,1094,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,11,20,221,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,12,21,325,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,13,2,677,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,14,1,732,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,15,2,864,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,16,3,311,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,17,"4
.",462,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,18,3,1364,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,19,1,283,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,20,2,213,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,21,4,414,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,22,6,1117,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,23,7,920,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,24,4,640,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,25,1,397,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,26,2,319,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,27,4,1141,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,28,5,999,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,29,6,309,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,30,5,671,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,31,1,389,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,32,2,258,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,33,6,490,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,34,"2
.",893,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,35,3,255,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,36,4,202,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,37,5,298,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,38,7,547,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,39,8,236,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,40,11,313,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,41,13,315,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,42,14,1054,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,43,15,247,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,44,15.,357,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,45,7,737,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,46,"1
.",696,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,47,2,297,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,48,3,784,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,49,8,1841,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,50,"1
.",1123,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,51,5,319,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,52,7,268,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,53,8,363,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,54,9,245,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,55,"10
.",389,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,56,11,453,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,57,12,850,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,58,13,1032,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,59,15,513,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,60,17,1428,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,61,18,571,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,62,"19
.",204,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,63,21,313,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,64,23,513,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,65,1,1370,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,66,2,937,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,67,"3
.",293,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,68,4,620,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,69,7,215,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,70,9,497,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,71,10,651,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,72,15,283,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,73,16,286,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,74,17,470,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,75,20,227,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,76,"21
.",397,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,77,"22
.",431,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,78,24,268,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,79,25,258,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,80,26,557,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,81,27,307,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,82,28,364,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,83,30,348,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,84,35,294,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,85,10,227,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,86,"1
.",457,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,87,2,933,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,88,3,1454,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,89,5,245,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,90,8,709,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,91,9,595,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,92,13,337,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,93,14,876,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,94,15,520,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,95,16,237,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,96,17,272,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,97,18,217,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,98,19,708,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,99,20,252,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,100,21,523,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,101,23,278,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,102,24,664,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,103,26,278,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,104,27,580,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,105,"29
.",1204,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,106,30,236,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,107,31,382,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,108,32,575,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,109,36,1234,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,110,11,1131,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,111,2,1235,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,112,"3
.",510,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,113,"4
.",656,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,114,5,215,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,115,6,439,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,116,7,440,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,117,8,322,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,118,9,1035,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,119,170,570,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,120,10,894,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,121,11,316,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,122,12,374,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,123,13,1474,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,124,14,1110,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,125,16,887,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,126,"17
.",286,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,127,18,295,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,128,23,216,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,129,26,296,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,130,27,331,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,131,31,474,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,132,12,562,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,133,1,207,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,134,5,255,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,135,6,741,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,136,7,415,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,137,8,384,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,138,11,1368,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,139,"12
.",682,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,140,14,835,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,141,17,241,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,142,"18
.",421,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,143,19,500,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,144,"21
.",208,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,145,part i,300,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,146,22,208,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,147,23,357,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,148,"25
.",439,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,149,27,249,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,150,28,236,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,151,part i,870,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,152,29,569,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,153,21.,447,True
antigone_reine_french_edition_lolita_pille.txt,A,fr,154,30.,463,True
apartamento_16_spanish_edition_adam_nevill.txt,B,es,0,FULL_TEXT,130680,False
apocalipsis_spanish_edition_stephen_king.txt,A,es,0,D,1843,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,1,1,3622,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,2,2,3036,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,3,3,2511,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,4,4,1700,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,5,5,462,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,6,1,6966,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,7,6,3362,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,8,7,3449,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,9,8,1714,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,10,9,2919,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,11,10,2101,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,12,11,2336,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,13,12,3041,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,14,mi,1624,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,15,13,1659,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,16,14,1170,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,17,15,424,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,18,16,2500,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,19,6,1578,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,20,17,2430,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,21,18,7433,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,22,19,2824,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,23,20,3458,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,24,21,940,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,25,22,1294,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,26,1,1033,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,27,23,2168,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,28,24,4015,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,29,25,6115,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,30,4.,3933,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,31,6,3214,True
apocalipsis_spanish_edition_stephen_king.txt,A,es,32,27,4677,True
